nid_a,nid_b,jaccard,dataset_a,dataset_b,label_a,label_b,cross_dataset,label_conflict,rows_a,rows_b
35883,35888,0.6765,dynahate2021,dynahate2021,0,0,False,False,1,1
35883,35889,0.6216,dynahate2021,dynahate2021,0,0,False,False,1,1
35883,35890,0.7188,dynahate2021,dynahate2021,0,0,False,False,1,1
35883,35891,0.6571,dynahate2021,dynahate2021,0,0,False,False,1,1
35883,35892,0.697,dynahate2021,dynahate2021,0,0,False,False,1,1
35883,35893,0.6765,dynahate2021,dynahate2021,0,0,False,False,1,1
35884,35885,0.7059,dynahate2021,dynahate2021,0,0,False,False,1,1
35884,35886,0.7188,dynahate2021,dynahate2021,0,0,False,False,1,1
35884,35887,0.6765,dynahate2021,dynahate2021,0,0,False,False,1,1
35884,35888,0.7188,dynahate2021,dynahate2021,0,0,False,False,1,1
35884,35889,0.6571,dynahate2021,dynahate2021,0,0,False,False,1,1
35884,35890,0.7667,dynahate2021,dynahate2021,0,0,False,False,1,1
35884,35891,0.697,dynahate2021,dynahate2021,0,0,False,False,1,1
35884,35892,0.7419,dynahate2021,dynahate2021,0,0,False,False,1,1
35884,35893,0.7188,dynahate2021,dynahate2021,0,0,False,False,1,1
35885,35886,0.6765,dynahate2021,dynahate2021,0,0,False,False,1,1
35885,35887,0.6389,dynahate2021,dynahate2021,0,0,False,False,1,1
35885,35888,0.6765,dynahate2021,dynahate2021,0,0,False,False,1,1
35885,35889,0.6216,dynahate2021,dynahate2021,0,0,False,False,1,1
35885,35890,0.7188,dynahate2021,dynahate2021,0,0,False,False,1,1
35885,35891,0.6571,dynahate2021,dynahate2021,0,0,False,False,1,1
35885,35892,0.697,dynahate2021,dynahate2021,0,0,False,False,1,1
35885,35893,0.6765,dynahate2021,dynahate2021,0,0,False,False,1,1
35886,35887,0.697,dynahate2021,dynahate2021,0,0,False,False,1,1
35886,35888,0.7419,dynahate2021,dynahate2021,0,0,False,False,1,1
35886,35889,0.6765,dynahate2021,dynahate2021,0,0,False,False,1,1
35886,35890,0.7931,dynahate2021,dynahate2021,0,0,False,False,1,1
35886,35891,0.7188,dynahate2021,dynahate2021,0,0,False,False,1,1
35886,35892,0.7667,dynahate2021,dynahate2021,0,0,False,False,1,1
35886,35893,0.7419,dynahate2021,dynahate2021,0,0,False,False,1,1
35887,35888,0.75,dynahate2021,dynahate2021,0,0,False,False,1,1
35887,35889,0.6389,dynahate2021,dynahate2021,0,0,False,False,1,1
35887,35890,0.7419,dynahate2021,dynahate2021,0,0,False,False,1,1
35887,35891,0.6765,dynahate2021,dynahate2021,0,0,False,False,1,1
35887,35892,0.7188,dynahate2021,dynahate2021,0,0,False,False,1,1
35887,35893,0.697,dynahate2021,dynahate2021,0,0,False,False,1,1
35888,35889,0.6765,dynahate2021,dynahate2021,0,0,False,False,1,1
35888,35890,0.7931,dynahate2021,dynahate2021,0,0,False,False,1,1
35888,35891,0.7188,dynahate2021,dynahate2021,0,0,False,False,1,1
35888,35892,0.7667,dynahate2021,dynahate2021,0,0,False,False,1,1
35888,35893,0.7419,dynahate2021,dynahate2021,0,0,False,False,1,1
35889,35890,0.7742,dynahate2021,dynahate2021,0,0,False,False,1,1
35889,35891,0.6571,dynahate2021,dynahate2021,0,0,False,False,1,1
35889,35892,0.697,dynahate2021,dynahate2021,0,0,False,False,1,1
35889,35893,0.6765,dynahate2021,dynahate2021,0,0,False,False,1,1
35890,35891,0.7667,dynahate2021,dynahate2021,0,0,False,False,1,1
35890,35892,0.8214,dynahate2021,dynahate2021,0,0,False,False,1,1
35890,35893,0.7931,dynahate2021,dynahate2021,0,0,False,False,1,1
35891,35892,0.8621,dynahate2021,dynahate2021,0,0,False,False,1,1
35891,35893,0.7188,dynahate2021,dynahate2021,0,0,False,False,1,1
35892,35893,0.7667,dynahate2021,dynahate2021,0,0,False,False,1,1
35894,35895,0.6369,dynahate2021,dynahate2021,1,0,False,False,1,1
35894,54371,0.5196,dynahate2021,dynahate2021,1,1,False,False,1,1
35902,35925,0.6216,dynahate2021,dynahate2021,1,1,False,False,1,1
35902,35970,0.5526,dynahate2021,dynahate2021,1,1,False,False,1,1
35903,35904,0.8759,dynahate2021,dynahate2021,0,1,False,False,1,1
35905,35906,0.8326,dynahate2021,dynahate2021,0,1,False,False,1,1
35908,35909,0.7529,dynahate2021,dynahate2021,1,0,False,False,1,1
35910,35911,0.75,dynahate2021,dynahate2021,1,1,False,False,1,1
35910,35954,0.5455,dynahate2021,dynahate2021,1,1,False,False,1,1
35910,35972,0.5217,dynahate2021,dynahate2021,1,1,False,False,1,1
35915,35917,0.7714,dynahate2021,dynahate2021,1,0,False,False,1,1
35916,35960,0.5652,dynahate2021,dynahate2021,1,1,False,False,1,1
35920,35968,0.7059,dynahate2021,dynahate2021,1,1,False,False,1,1
35921,35922,0.5741,dynahate2021,dynahate2021,1,1,False,False,1,1
35922,35923,0.7037,dynahate2021,dynahate2021,1,1,False,False,1,1
35922,35973,0.7885,dynahate2021,dynahate2021,1,1,False,False,1,1
35922,35974,0.5424,dynahate2021,dynahate2021,1,1,False,False,1,1
35923,35973,0.5424,dynahate2021,dynahate2021,1,1,False,False,1,1
35923,35974,0.78,dynahate2021,dynahate2021,1,1,False,False,1,1
35924,35925,0.7727,dynahate2021,dynahate2021,1,1,False,False,1,1
35924,35969,0.8276,dynahate2021,dynahate2021,1,1,False,False,1,1
35924,35970,0.6429,dynahate2021,dynahate2021,1,1,False,False,1,1
35925,35969,0.6429,dynahate2021,dynahate2021,1,1,False,False,1,1
35925,35970,0.8507,dynahate2021,dynahate2021,1,1,False,False,1,1
35927,35928,0.5238,dynahate2021,dynahate2021,0,1,False,False,1,1
35930,35931,0.5641,dynahate2021,dynahate2021,0,1,False,False,1,1
35932,35933,0.7167,dynahate2021,dynahate2021,1,1,False,False,1,1
35939,35940,0.6063,dynahate2021,dynahate2021,1,0,False,False,1,1
35942,35943,0.9091,dynahate2021,dynahate2021,0,1,False,False,1,1
35944,35945,0.7091,dynahate2021,dynahate2021,1,0,False,False,1,1
35946,48292,0.5857,dynahate2021,dynahate2021,0,0,False,False,1,1
35949,35950,0.6875,dynahate2021,dynahate2021,0,0,False,False,1,1
35950,35951,0.561,dynahate2021,dynahate2021,0,0,False,False,1,1
35954,35955,0.7222,dynahate2021,dynahate2021,1,1,False,False,1,1
35954,35972,0.5714,dynahate2021,dynahate2021,1,1,False,False,1,1
35957,35966,0.7037,dynahate2021,dynahate2021,1,0,False,False,1,1
35958,35959,0.6509,dynahate2021,dynahate2021,0,1,False,False,1,1
35969,35970,0.7656,dynahate2021,dynahate2021,1,1,False,False,1,1
35973,35974,0.6981,dynahate2021,dynahate2021,1,1,False,False,1,1
35978,36027,0.5282,dynahate2021,dynahate2021,1,0,False,False,1,1
35979,52762,0.5374,dynahate2021,dynahate2021,0,1,False,False,1,1
35980,35982,0.5385,dynahate2021,dynahate2021,1,1,False,False,1,1
35980,35984,0.5,dynahate2021,dynahate2021,1,1,False,False,1,1
35980,35985,0.5385,dynahate2021,dynahate2021,1,1,False,False,1,1
35980,39212,0.6341,dynahate2021,dynahate2021,1,1,False,False,1,1
35981,35982,0.5676,dynahate2021,dynahate2021,1,1,False,False,1,1
35981,35984,0.525,dynahate2021,dynahate2021,1,1,False,False,1,1
35981,35985,0.5676,dynahate2021,dynahate2021,1,1,False,False,1,1
35981,35987,0.525,dynahate2021,dynahate2021,1,1,False,False,1,1
35981,35988,0.6,dynahate2021,dynahate2021,1,1,False,False,1,1
35981,35989,0.5714,dynahate2021,dynahate2021,1,1,False,False,1,1
35982,35983,0.6,dynahate2021,dynahate2021,1,1,False,False,1,1
35982,35984,0.6562,dynahate2021,dynahate2021,1,1,False,False,1,1
35982,35985,0.7241,dynahate2021,dynahate2021,1,1,False,False,1,1
35982,35986,0.6364,dynahate2021,dynahate2021,1,1,False,False,1,1
35982,35987,0.6562,dynahate2021,dynahate2021,1,1,False,False,1,1
35982,35988,0.6,dynahate2021,dynahate2021,1,1,False,False,1,1
35983,35984,0.5946,dynahate2021,dynahate2021,1,1,False,False,1,1
35983,35985,0.6,dynahate2021,dynahate2021,1,1,False,False,1,1
35983,35986,0.5385,dynahate2021,dynahate2021,1,1,False,False,1,1
35983,35988,0.5122,dynahate2021,dynahate2021,1,1,False,False,1,1
35984,35985,0.6562,dynahate2021,dynahate2021,1,1,False,False,1,1
35984,35987,0.6,dynahate2021,dynahate2021,1,1,False,False,1,1
35984,35988,0.5526,dynahate2021,dynahate2021,1,1,False,False,1,1
35984,35989,0.525,dynahate2021,dynahate2021,1,1,False,False,1,1
35985,35986,0.6364,dynahate2021,dynahate2021,1,1,False,False,1,1
35985,35987,0.6562,dynahate2021,dynahate2021,1,1,False,False,1,1
35985,35988,0.6,dynahate2021,dynahate2021,1,1,False,False,1,1
35985,35989,0.5676,dynahate2021,dynahate2021,1,1,False,False,1,1
35986,35989,0.5122,dynahate2021,dynahate2021,1,1,False,False,1,1
35987,35988,0.5526,dynahate2021,dynahate2021,1,1,False,False,1,1
35987,35989,0.525,dynahate2021,dynahate2021,1,1,False,False,1,1
35988,35989,0.6,dynahate2021,dynahate2021,1,1,False,False,1,1
35990,35991,0.525,dynahate2021,dynahate2021,0,1,False,False,1,1
35992,35993,0.5626,dynahate2021,dynahate2021,0,1,False,False,1,1
35994,35995,0.7297,dynahate2021,dynahate2021,1,1,False,False,1,1
35994,60767,0.6667,dynahate2021,dynahate2021,1,1,False,False,1,1
35994,60768,0.619,dynahate2021,dynahate2021,1,1,False,False,1,1
35994,60769,0.5532,dynahate2021,dynahate2021,1,1,False,False,1,1
35995,60767,0.9091,dynahate2021,dynahate2021,1,1,False,False,1,1
35995,60768,0.65,dynahate2021,dynahate2021,1,1,False,False,1,1
35995,60769,0.5778,dynahate2021,dynahate2021,1,1,False,False,1,1
35996,35997,0.6601,dynahate2021,dynahate2021,1,0,False,False,1,1
35998,35999,0.6309,dynahate2021,dynahate2021,1,0,False,False,1,1
36000,36001,0.7818,dynahate2021,dynahate2021,0,1,False,False,1,1
36002,36003,0.7432,dynahate2021,dynahate2021,1,0,False,False,1,1
36004,36005,0.9708,dynahate2021,dynahate2021,1,0,False,False,1,1
36004,36006,0.8872,dynahate2021,dynahate2021,1,0,False,False,1,1
36004,36007,0.8872,dynahate2021,dynahate2021,1,1,False,False,1,1
36004,36008,0.9229,dynahate2021,dynahate2021,1,1,False,False,1,1
36004,36009,0.9069,dynahate2021,dynahate2021,1,1,False,False,1,1
36004,36010,0.8952,dynahate2021,dynahate2021,1,0,False,False,1,1
36004,36011,0.9084,dynahate2021,dynahate2021,1,0,False,False,1,1
36004,36012,0.8981,dynahate2021,dynahate2021,1,1,False,False,1,1
36004,36013,0.8706,dynahate2021,dynahate2021,1,0,False,False,1,1
36004,36014,0.9556,dynahate2021,dynahate2021,1,1,False,False,1,1
36004,36111,0.8011,dynahate2021,dynahate2021,1,0,False,False,1,1
36005,36006,0.8891,dynahate2021,dynahate2021,0,0,False,False,1,1
36005,36007,0.8891,dynahate2021,dynahate2021,0,1,False,False,1,1
36005,36008,0.9069,dynahate2021,dynahate2021,0,1,False,False,1,1
36005,36009,0.9052,dynahate2021,dynahate2021,0,1,False,False,1,1
36005,36010,0.8936,dynahate2021,dynahate2021,0,0,False,False,1,1
36005,36011,0.9067,dynahate2021,dynahate2021,0,0,False,False,1,1
36005,36012,0.8964,dynahate2021,dynahate2021,0,1,False,False,1,1
36005,36013,0.869,dynahate2021,dynahate2021,0,0,False,False,1,1
36005,36014,0.9575,dynahate2021,dynahate2021,0,1,False,False,1,1
36005,36111,0.7996,dynahate2021,dynahate2021,0,0,False,False,1,1
36006,36007,0.9377,dynahate2021,dynahate2021,0,1,False,False,1,1
36006,36008,0.8762,dynahate2021,dynahate2021,0,1,False,False,1,1
36006,36009,0.8745,dynahate2021,dynahate2021,0,1,False,False,1,1
36006,36010,0.8634,dynahate2021,dynahate2021,0,0,False,False,1,1
36006,36011,0.8899,dynahate2021,dynahate2021,0,0,False,False,1,1
36006,36012,0.9046,dynahate2021,dynahate2021,0,1,False,False,1,1
36006,36013,0.8801,dynahate2021,dynahate2021,0,0,False,False,1,1
36006,36014,0.8927,dynahate2021,dynahate2021,0,1,False,False,1,1
36006,36111,0.75,dynahate2021,dynahate2021,0,0,False,False,1,1
36007,36008,0.8762,dynahate2021,dynahate2021,1,1,False,False,1,1
36007,36009,0.8745,dynahate2021,dynahate2021,1,1,False,False,1,1
36007,36010,0.8634,dynahate2021,dynahate2021,1,0,False,False,1,1
36007,36011,0.8899,dynahate2021,dynahate2021,1,0,False,False,1,1
36007,36012,0.9046,dynahate2021,dynahate2021,1,1,False,False,1,1
36007,36013,0.8801,dynahate2021,dynahate2021,1,0,False,False,1,1
36007,36014,0.8927,dynahate2021,dynahate2021,1,1,False,False,1,1
36007,36111,0.75,dynahate2021,dynahate2021,1,0,False,False,1,1
36008,36009,0.9714,dynahate2021,dynahate2021,1,1,False,False,1,1
36008,36010,0.9586,dynahate2021,dynahate2021,1,0,False,False,1,1
36008,36011,0.9732,dynahate2021,dynahate2021,1,0,False,False,1,1
36008,36012,0.9371,dynahate2021,dynahate2021,1,1,False,False,1,1
36008,36013,0.9086,dynahate2021,dynahate2021,1,0,False,False,1,1
36008,36014,0.8928,dynahate2021,dynahate2021,1,1,False,False,1,1
36008,36111,0.7496,dynahate2021,dynahate2021,1,0,False,False,1,1
36009,36010,0.9568,dynahate2021,dynahate2021,1,0,False,False,1,1
36009,36011,0.9714,dynahate2021,dynahate2021,1,0,False,False,1,1
36009,36012,0.9539,dynahate2021,dynahate2021,1,1,False,False,1,1
36009,36013,0.9069,dynahate2021,dynahate2021,1,0,False,False,1,1
36009,36014,0.8911,dynahate2021,dynahate2021,1,1,False,False,1,1
36009,36111,0.7483,dynahate2021,dynahate2021,1,0,False,False,1,1
36010,36011,0.9586,dynahate2021,dynahate2021,0,0,False,False,1,1
36010,36012,0.9231,dynahate2021,dynahate2021,0,1,False,False,1,1
36010,36013,0.8952,dynahate2021,dynahate2021,0,0,False,False,1,1
36010,36014,0.8798,dynahate2021,dynahate2021,0,1,False,False,1,1
36010,36111,0.7396,dynahate2021,dynahate2021,0,0,False,False,1,1
36011,36012,0.937,dynahate2021,dynahate2021,0,1,False,False,1,1
36011,36013,0.912,dynahate2021,dynahate2021,0,0,False,False,1,1
36011,36014,0.9067,dynahate2021,dynahate2021,0,1,False,False,1,1
36011,36111,0.7611,dynahate2021,dynahate2021,0,0,False,False,1,1
36012,36013,0.9383,dynahate2021,dynahate2021,1,0,False,False,1,1
36012,36014,0.8822,dynahate2021,dynahate2021,1,1,False,False,1,1
36012,36111,0.7385,dynahate2021,dynahate2021,1,0,False,False,1,1
36013,36014,0.8587,dynahate2021,dynahate2021,0,1,False,False,1,1
36013,36111,0.731,dynahate2021,dynahate2021,0,0,False,False,1,1
36014,36111,0.8253,dynahate2021,dynahate2021,1,0,False,False,1,1
36015,36016,0.8919,dynahate2021,dynahate2021,1,0,False,False,1,1
36019,36020,0.6825,dynahate2021,dynahate2021,0,1,False,False,1,1
36020,40964,0.7534,dynahate2021,dynahate2021,1,1,False,False,1,1
36021,36022,0.5,dynahate2021,dynahate2021,1,0,False,False,1,1
36023,36024,0.5874,dynahate2021,dynahate2021,1,0,False,False,1,1
36025,36026,0.7276,dynahate2021,dynahate2021,1,0,False,False,1,1
36029,36030,0.7176,dynahate2021,dynahate2021,1,0,False,False,1,1
36031,36032,0.7276,dynahate2021,dynahate2021,0,1,False,False,1,1
36036,36037,0.7045,dynahate2021,dynahate2021,0,1,False,False,1,1
36038,36039,0.6667,dynahate2021,dynahate2021,1,1,False,False,1,1
36042,36043,0.6512,dynahate2021,dynahate2021,1,0,False,False,1,1
36044,36045,0.8036,dynahate2021,dynahate2021,1,0,False,False,1,1
36046,36047,0.8649,dynahate2021,dynahate2021,1,0,False,False,1,1
36050,36051,0.9111,dynahate2021,dynahate2021,0,1,False,False,1,1
36052,36053,0.8608,dynahate2021,dynahate2021,1,0,False,False,1,1
36055,36056,0.8122,dynahate2021,dynahate2021,0,1,False,False,1,1
36057,36058,0.5806,dynahate2021,dynahate2021,1,0,False,False,1,1
36059,36060,0.6437,dynahate2021,dynahate2021,1,0,False,False,1,1
36061,36062,0.6429,dynahate2021,dynahate2021,0,1,False,False,1,1
36065,36066,0.5036,dynahate2021,dynahate2021,0,1,False,False,1,1
36067,36068,0.6384,dynahate2021,dynahate2021,1,0,False,False,1,1
36070,36071,0.7065,dynahate2021,dynahate2021,0,1,False,False,1,1
36072,36073,0.6786,dynahate2021,dynahate2021,1,0,False,False,1,1
36079,36080,0.7241,dynahate2021,dynahate2021,1,0,False,False,1,1
36081,36082,0.742,dynahate2021,dynahate2021,0,1,False,False,1,1
36083,36084,0.5882,dynahate2021,dynahate2021,0,1,False,False,1,1
36085,36086,0.8142,dynahate2021,dynahate2021,1,0,False,False,1,1
36087,36088,0.6822,dynahate2021,dynahate2021,1,0,False,False,1,1
36089,36090,0.7177,dynahate2021,dynahate2021,1,0,False,False,1,1
36091,36092,0.7059,dynahate2021,dynahate2021,0,1,False,False,1,1
36093,36094,0.809,dynahate2021,dynahate2021,0,1,False,False,1,1
36096,36106,0.7903,dynahate2021,dynahate2021,1,0,False,False,1,1
36098,36099,0.6604,dynahate2021,dynahate2021,0,1,False,False,1,1
36102,36103,0.6992,dynahate2021,dynahate2021,0,1,False,False,1,1
36107,36108,0.5468,dynahate2021,dynahate2021,0,1,False,False,1,1
36109,36110,0.6471,dynahate2021,dynahate2021,1,0,False,False,1,1
36113,36114,0.7037,dynahate2021,dynahate2021,1,1,False,False,1,1
36114,36115,0.7031,dynahate2021,dynahate2021,1,1,False,False,1,1
36116,36117,0.7419,dynahate2021,dynahate2021,1,1,False,False,1,1
36116,36118,0.7778,dynahate2021,dynahate2021,1,1,False,False,1,1
36116,36119,0.6061,dynahate2021,dynahate2021,1,1,False,False,1,1
36116,36120,0.5405,dynahate2021,dynahate2021,1,1,False,False,1,1
36116,36121,0.697,dynahate2021,dynahate2021,1,1,False,False,1,1
36116,36122,0.5821,dynahate2021,dynahate2021,1,1,False,False,1,1
36116,36123,0.7231,dynahate2021,dynahate2021,1,1,False,False,1,1
36116,36124,0.6765,dynahate2021,dynahate2021,1,1,False,False,1,1
36116,36125,0.6667,dynahate2021,dynahate2021,1,1,False,False,1,1
36116,36126,0.5493,dynahate2021,dynahate2021,1,1,False,False,1,1
36116,36127,0.7188,dynahate2021,dynahate2021,1,1,False,False,1,1
36116,36128,0.6,dynahate2021,dynahate2021,1,1,False,False,1,1
36116,36129,0.6389,dynahate2021,dynahate2021,1,1,False,False,1,1
36116,36130,0.5417,dynahate2021,dynahate2021,1,1,False,False,1,1
36116,36131,0.5493,dynahate2021,dynahate2021,1,1,False,False,1,1
36116,36132,0.7385,dynahate2021,dynahate2021,1,1,False,False,1,1
36116,36133,0.5735,dynahate2021,dynahate2021,1,1,False,False,1,1
36116,36134,0.6866,dynahate2021,dynahate2021,1,1,False,False,1,1
36116,36136,0.5735,dynahate2021,dynahate2021,1,1,False,False,1,1
36116,36139,0.5735,dynahate2021,dynahate2021,1,1,False,False,1,1
36116,36140,0.6571,dynahate2021,dynahate2021,1,1,False,False,1,1
36116,36141,0.5652,dynahate2021,dynahate2021,1,1,False,False,1,1
36117,36119,0.7544,dynahate2021,dynahate2021,1,1,False,False,1,1
36117,36120,0.6119,dynahate2021,dynahate2021,1,1,False,False,1,1
36117,36121,0.5821,dynahate2021,dynahate2021,1,1,False,False,1,1
36117,36122,0.6667,dynahate2021,dynahate2021,1,1,False,False,1,1
36117,36123,0.5821,dynahate2021,dynahate2021,1,1,False,False,1,1
36117,36124,0.5652,dynahate2021,dynahate2021,1,1,False,False,1,1
36117,36125,0.5571,dynahate2021,dynahate2021,1,1,False,False,1,1
36117,36126,0.625,dynahate2021,dynahate2021,1,1,False,False,1,1
36117,36127,0.6,dynahate2021,dynahate2021,1,1,False,False,1,1
36117,36128,0.6897,dynahate2021,dynahate2021,1,1,False,False,1,1
36117,36129,0.5342,dynahate2021,dynahate2021,1,1,False,False,1,1
36117,36130,0.6154,dynahate2021,dynahate2021,1,1,False,False,1,1
36117,36131,0.625,dynahate2021,dynahate2021,1,1,False,False,1,1
36117,36132,0.5735,dynahate2021,dynahate2021,1,1,False,False,1,1
36117,36133,0.7119,dynahate2021,dynahate2021,1,1,False,False,1,1
36117,36134,0.5735,dynahate2021,dynahate2021,1,1,False,False,1,1
36117,36135,0.6897,dynahate2021,dynahate2021,1,1,False,False,1,1
36117,36136,0.6557,dynahate2021,dynahate2021,1,1,False,False,1,1
36117,36137,0.7,dynahate2021,dynahate2021,1,1,False,False,1,1
36117,36138,0.6557,dynahate2021,dynahate2021,1,1,False,False,1,1
36117,36139,0.6557,dynahate2021,dynahate2021,1,1,False,False,1,1
36117,36140,0.5493,dynahate2021,dynahate2021,1,1,False,False,1,1
36117,36141,0.6452,dynahate2021,dynahate2021,1,1,False,False,1,1
36117,36142,0.597,dynahate2021,dynahate2021,1,1,False,False,1,1
36117,36143,0.65,dynahate2021,dynahate2021,1,1,False,False,1,1
36118,36119,0.7333,dynahate2021,dynahate2021,1,1,False,False,1,1
36118,36121,0.7188,dynahate2021,dynahate2021,1,1,False,False,1,1
36118,36123,0.746,dynahate2021,dynahate2021,1,1,False,False,1,1
36118,36124,0.697,dynahate2021,dynahate2021,1,1,False,False,1,1
36118,36125,0.6866,dynahate2021,dynahate2021,1,1,False,False,1,1
36118,36126,0.5652,dynahate2021,dynahate2021,1,1,False,False,1,1
36118,36127,0.7419,dynahate2021,dynahate2021,1,1,False,False,1,1
36118,36128,0.619,dynahate2021,dynahate2021,1,1,False,False,1,1
36118,36129,0.6571,dynahate2021,dynahate2021,1,1,False,False,1,1
36118,36130,0.5571,dynahate2021,dynahate2021,1,1,False,False,1,1
36118,36132,0.7903,dynahate2021,dynahate2021,1,1,False,False,1,1
36118,36134,0.7077,dynahate2021,dynahate2021,1,1,False,False,1,1
36118,36135,0.619,dynahate2021,dynahate2021,1,1,False,False,1,1
36118,36138,0.5909,dynahate2021,dynahate2021,1,1,False,False,1,1
36118,36140,0.6765,dynahate2021,dynahate2021,1,1,False,False,1,1
36119,36120,0.6562,dynahate2021,dynahate2021,1,1,False,False,1,1
36119,36121,0.6,dynahate2021,dynahate2021,1,1,False,False,1,1
36119,36122,0.6897,dynahate2021,dynahate2021,1,1,False,False,1,1
36119,36124,0.5821,dynahate2021,dynahate2021,1,1,False,False,1,1
36119,36125,0.5735,dynahate2021,dynahate2021,1,1,False,False,1,1
36119,36126,0.6452,dynahate2021,dynahate2021,1,1,False,False,1,1
36119,36127,0.619,dynahate2021,dynahate2021,1,1,False,False,1,1
36119,36128,0.7143,dynahate2021,dynahate2021,1,1,False,False,1,1
36119,36129,0.5493,dynahate2021,dynahate2021,1,1,False,False,1,1
36119,36130,0.6349,dynahate2021,dynahate2021,1,1,False,False,1,1
36119,36131,0.6452,dynahate2021,dynahate2021,1,1,False,False,1,1
36119,36132,0.5909,dynahate2021,dynahate2021,1,1,False,False,1,1
36119,36133,0.7679,dynahate2021,dynahate2021,1,1,False,False,1,1
36119,36134,0.5909,dynahate2021,dynahate2021,1,1,False,False,1,1
